-3.207228278698263102e-01,-6.182566692158290023e-01,1.049598583784508571e-01,-2.724410621982474301e-01,-2.993878942136234469e-02,6.749008236802469529e-01
-3.203921601230596550e-01,-6.174266653384555825e-01,1.047977220025608225e-01,-2.725110742279277520e-01,-2.994656081752292837e-02,6.751224397590444015e-01
-3.756991014677214524e-01,-5.502249777795582553e-01,1.407110786699992122e-01,-2.167911678197627923e-01,9.725900924939030745e-02,9.086150685448579623e-01
-3.698562444510027358e-01,-5.491085764219990617e-01,1.449314089408440809e-01,-2.256099697955109007e-01,1.018369650104041652e-01,9.145894576175903623e-01
-5.892264079029001511e-01,-1.830399647123915063e-01,1.745269504731248034e-01,-2.867608146631477339e-01,1.277486276396785914e-01,1.042705735806757517e+00
-2.447000579965149802e-01,6.788057395959157247e-02,6.231908114496360895e-02,-1.624925137717729007e-01,-2.414814659245400827e-02,8.882868116725209928e-01
1.493869638746334050e-01,-6.711056098693083394e-01,1.273016352643613069e-01,-2.506878726508435795e-01,-2.658023947571042794e-02,1.114192702168504079e+00
2.626872829668429055e-01,-6.918294490626906157e-01,1.612468749724432771e-01,-1.888582545056969042e-01,1.370325446872058123e-02,9.902726759143449797e-01
6.421414953850448359e-01,-7.252158809838694653e-01,-3.150274640055349407e-01,-1.365660276135526874e-01,1.683263981774535678e-01,1.051704908046929177e+00
