4.000000000000000000e+00,7.617873133753558079e+01,-1.191349076671859020e-02,-2.037355594576016338e-01,1.076876047976310473e-02,2.074640463478472363e-01,-1.699859570875769110e-01,1.502109183149702432e-01
4.000000000000000000e+00,1.015131643392585516e+02,-2.591980274183691181e-03,-2.106213983013619506e-01,1.019580624473038696e-02,2.144960658641879014e-01,-1.510663409246858491e-01,1.488569692007456480e-01
5.000000000000000000e+00,1.235078568728736599e+02,2.347284977806393669e-02,-2.081193988748679669e-01,7.276301472239168552e-03,2.113838247305949714e-01,-1.645863460003470224e-01,1.447582023375201810e-01
2.000000000000000000e+00,3.192001098821844707e+01,-8.620911034769446202e-03,-1.886290186742586861e-01,2.104408766576671905e-02,1.971006332267370709e-01,-1.284412636826675058e-01,1.435094369158568250e-01
2.000000000000000000e+00,2.443094410206241918e+01,1.090362298165804215e-03,-1.928583718335856456e-01,1.825694152041673277e-02,1.995655343336009135e-01,-1.548208090886073196e-01,1.409212587928179439e-01
2.000000000000000000e+00,3.125466028774447835e+01,8.303882408198476339e-02,-2.283827182292455515e-01,1.229670595542705323e-02,2.271910720401983386e-01,-1.835154088445110909e-01,1.354225213509750447e-01
2.000000000000000000e+00,3.645622852441830020e+01,-4.602726615623803363e-03,-1.944983296940007433e-01,2.490760887785924138e-02,2.011333792450115676e-01,-1.400282330068087777e-01,1.437928945275992465e-01
2.000000000000000000e+00,2.865292025175489954e+01,-2.059543685205601077e-02,-1.975375541990010975e-01,2.398928775599966715e-02,2.036384626345280613e-01,-1.505223965993358337e-01,1.440360045653630294e-01
3.000000000000000000e+00,6.156947341594924694e+01,-2.875307325895791466e-02,-1.918127412890647532e-01,2.536860562443104400e-02,1.994117964045150626e-01,-1.405278912936100966e-01,1.448572101864368245e-01
3.000000000000000000e+00,6.004862093613731844e+01,3.852872601586285368e-03,-2.089159687643108165e-01,2.195984971653364322e-03,2.115008468670075414e-01,-1.592679037858297231e-01,1.474034964918760071e-01
3.000000000000000000e+00,5.432877107060303246e+01,5.587261969528904693e-03,-2.283539620347547761e-01,2.050040878532308208e-02,2.259038266701235698e-01,-1.729795135125928029e-01,1.483273698877895785e-01
4.000000000000000000e+00,8.914903304180040777e+01,-8.245221488994695924e-03,-2.174353765999872123e-01,1.569467620940890457e-02,2.177733075024970710e-01,-1.607540417570678670e-01,1.493171817271601032e-01
3.000000000000000000e+00,5.108418331995989803e+01,-1.044155880880008602e-02,-2.094604598004561336e-01,8.014830779804305028e-03,2.119193509803003472e-01,-1.638350553403004617e-01,1.485284211368266827e-01
3.000000000000000000e+00,5.216140419421910224e+01,3.052433824690009220e-03,-1.909361607307577535e-01,1.444204358388189412e-02,1.969074880656291326e-01,-1.602360603703171793e-01,1.405058887080613272e-01
3.000000000000000000e+00,4.547945566331321743e+01,9.978809838060011955e-03,-1.922850461489564733e-01,2.227248868912168334e-02,2.002218078675376267e-01,-1.505601813213941487e-01,1.385081110966476514e-01
4.000000000000000000e+00,7.776149090432122080e+01,-2.273714726786897622e-03,-1.906618364418304346e-01,2.238332842460815514e-02,1.985839233325107367e-01,-1.494260966526877454e-01,1.403188983954023472e-01
4.000000000000000000e+00,7.615143377329992802e+01,-1.570454721064927159e-03,-2.068059420134767956e-01,1.012763869097817876e-02,2.102232086317512572e-01,-1.706178797363182564e-01,1.472263370209574429e-01
4.000000000000000000e+00,7.785717059411788910e+01,8.617754249948524699e-06,-2.104733098053796492e-01,5.366736157050772116e-03,2.122252357944741097e-01,-1.588965002749507804e-01,1.459801644085648997e-01
5.000000000000000000e+00,1.081657203106495331e+02,5.630769110304026208e-04,-2.090367448139728024e-01,7.106112659509280019e-03,2.112863804821169533e-01,-1.608666606955495848e-01,1.459052284675884936e-01
3.000000000000000000e+00,6.448782105735654113e+01,4.750007036818574765e-03,-1.998832165665102578e-01,1.513187404122375013e-02,2.050379780537434082e-01,-1.405289295375796721e-01,1.441424524766174997e-01
3.000000000000000000e+00,6.092752551418190876e+01,-1.909763369874741337e-02,-2.009383196333985877e-01,1.220756190097627494e-02,2.060798854060628127e-01,-1.371931807453155572e-01,1.491836146129079388e-01
3.000000000000000000e+00,5.448428679291410504e+01,-3.378261547358044764e-03,-1.871464315755277941e-01,1.723556912990632101e-02,1.945886867715087010e-01,-1.324431661747111355e-01,1.429909322597744947e-01
3.000000000000000000e+00,6.285978805745668296e+01,-2.890329022111946117e-02,-1.899840863497775922e-01,1.871381316842841980e-02,1.978312339708215295e-01,-1.255703416612414802e-01,1.458609403042948338e-01
4.000000000000000000e+00,8.861883561803229270e+01,2.055094232897385770e-02,-1.894374731651093935e-01,1.833624242182719383e-02,1.974251153611784604e-01,-1.320207188502640905e-01,1.395513070540567724e-01
4.000000000000000000e+00,8.143171801669761578e+01,5.485535979236642011e-03,-2.024746382976133907e-01,1.241513868031333956e-02,2.074908460771927032e-01,-1.422412475985562197e-01,1.468403191089238946e-01
4.000000000000000000e+00,9.448150981902648482e+01,-4.194926226511914991e-04,-2.032114003298616522e-01,8.693772367662814041e-03,2.070962341791322547e-01,-1.397086663362395731e-01,1.462440133065411318e-01
5.000000000000000000e+00,1.190343156524661197e+02,1.098018203875309948e-04,-2.016590389468788103e-01,9.695611250184969776e-03,2.060146523847848354e-01,-1.379594739881448984e-01,1.460686374670963628e-01
4.000000000000000000e+00,8.704554165344761429e+01,-8.871005334854190766e-03,-2.076047611660295222e-01,1.070930948862107261e-02,2.110451471696542236e-01,-1.489576722412734866e-01,1.492029152189991992e-01
4.000000000000000000e+00,8.971002763536500879e+01,-3.531876565268926484e-03,-1.996720217577199474e-01,1.243145359409076472e-02,2.039924990913156710e-01,-1.405449288774060779e-01,1.455707688468155236e-01
4.000000000000000000e+00,9.263681823040039376e+01,-1.629244166585421417e-03,-1.991626632928839014e-01,1.551417574655705386e-02,2.044694015482457217e-01,-1.432568925814725613e-01,1.439904408221283072e-01
5.000000000000000000e+00,1.200075458909846304e+02,-3.443570273144324831e-03,-1.985562827462843960e-01,1.686889731088280636e-02,2.038764442721453518e-01,-1.393348957514207731e-01,1.446690700574183586e-01
5.000000000000000000e+00,1.091988000328465631e+02,-1.284826772705194645e-02,-2.077887055807353667e-01,9.491729485211505488e-03,2.108199113397662694e-01,-1.519005441421176217e-01,1.502247717182764730e-01
5.000000000000000000e+00,1.191178270563148658e+02,7.529949822129893000e-03,-2.080940301010421323e-01,5.606383684364869835e-03,2.107023552881637507e-01,-1.481255829063413132e-01,1.458404484420404157e-01
6.000000000000000000e+00,1.453091913356467728e+02,2.472372178157807542e-03,-2.076875443745899996e-01,8.439324659836662523e-03,2.105592849006029388e-01,-1.470014737515508707e-01,1.469619109073097007e-01
